-75.757807,37.765944,0.0
-78.553506,38.024184,0.041981070861649386
-80.008669,37.787905,0.027862446621763043
-77.977462,37.331927,0.10371768309701945
-79.154281,37.62861,0.1374722872431792
-78.81094,37.370725,0.01501277926819737
-77.100703,38.878337,0.48553618825946937
-79.147557,38.171911,0.004106601070878483
-79.731203,38.068368,0.002054508243589963
-79.52708,37.312223,0.5261836065107556
-81.125853,37.130612,0.014755127823448275
-79.797553,37.565481,0.64591623861019
-77.861483,36.764204,0.2526227364856811
-82.038151,37.26812,0.00010520073465162494
-78.529169,37.573928,0.06608257926456311
-79.095428,37.210152,0.011380963457970097
-77.352348,38.030319,0.328108045736661
-80.727831,36.731963,0.06440347151278453
-77.05417,37.361054,0.4457246255472697
-78.658568,37.009042,0.00789664325415888
-77.585847,37.378434,0.637951773391426
-77.990836,39.115381,4.079207074516691
-80.231051,37.473603,0.783472768618927
-77.956476,38.48593,0.37160588583696186
-78.252836,37.520189,0.18563663690487886
-82.34922,37.136701,6.418450650169247e-06
-77.635492,37.073498,0.3357917563126399
-76.941871,37.93948,0.1033411438934849
-77.273252,38.82952,0.48111773339528835
-77.821479,38.744094,0.5683506357306295
-80.350309,36.931438,0.015498808496490308
-78.283479,37.830571,0.13417602788165603
-79.882715,36.991182,0.257003364383967
-78.263828,39.203677,3.2843354404349974
-80.698321,37.318072,0.30856537240142096
-76.523505,37.403541,0.41489700686893144
-77.917626,37.718814,0.3137941950507882
-81.215324,36.652229,0.006920120111784264
-78.470163,38.297981,0.010524002556287371
-77.560277,36.680336,0.11516102156906348
-78.939614,36.766461,0.00014486328331309652
-77.491317,37.760215,0.6161080807442608
-77.651922,37.631269,0.653698480476527
-79.759231,36.781479,0.010772558839272963
-79.564472,38.366243,3.887997490196082e-05
-76.707569,36.901418,0.6040556270753074
-76.777888,37.324837,0.4162501623910299
-76.901855,37.714372,0.0841083107386036
-77.162769,38.277049,0.2258079550616165
-77.091054,37.70826,0.201594744825389
-76.412663,37.704843,0.020038617413128665
-83.130112,36.701721,2.906180675017733e-06
-77.638898,39.0812,0.8070372047129488
-77.959795,37.972704,0.161933221306712
-78.241985,36.946094,0.14121325675628046
-78.276961,38.412059,0.131131239549101
-76.268808,37.425348,0.20303935826049285
-78.368959,36.687256,0.03799807674674994
-76.528082,37.606975,0.08262292392860889
-80.387791,37.175534,0.35480894517781575
-78.88344,37.789079,0.008311554110772544
-76.999326,37.510158,0.2974914013061407
-75.924018,37.302775,0.003664740653386431
-76.379687,37.856974,0.0019338094772768045
-78.053866,37.141167,0.017963971085003513
-78.009622,38.250193,0.06544942458886281
-78.49188,38.623201,0.180256740618857
-80.286413,36.667138,0.00042203002481432995
-79.398502,36.821721,0.018548856765519154
-77.912855,37.549404,0.2889983951509359
-78.432957,37.224881,0.0580636803493967
-77.220993,37.187325,0.45903655496463763
-77.479579,38.701119,0.5362669280165164
-80.713444,37.063385,0.0921088356677153
-78.168824,38.684522,0.38563634733651886
-76.730561,37.942894,0.008457973675425322
-79.943996,37.343588,0.7333648448965501
-79.447754,37.814517,0.047265430998121465
-78.885321,38.507585,0.3376680900708706
-82.095934,36.93342,6.81680924488745e-07
-82.613624,36.712776,5.820021338446603e-06
-78.573987,38.856204,0.4116160912389629
-81.539786,36.842318,0.1182118736120911
-77.103856,36.720173,0.23720248066583885
-77.657226,38.182431,0.32841232765117784
-77.454878,38.4154,0.39833266918265303
-76.880172,37.119761,0.42971068088841224
-77.259732,36.926645,0.38772005687312006
-81.562924,37.125395,0.0048325850999237484
-78.207594,38.908221,1.3482683898694714
-81.950316,36.747831,2.196803296470584e-09
-76.803933,38.109311,0.11632986588632026
-82.62156,36.974561,0.0002761675303836491
-81.083005,36.899873,0.03399567357215037
-76.561648,37.219081,0.5262217176973085
-77.084063,38.820071,0.46445467056544915
-82.157564,36.616954,2.196803296470584e-09
-79.358134,37.729345,0.01005302712823548
-78.485381,38.037658,0.06652952097794695
-76.301788,36.679376,0.6011023887905917
-77.396804,37.261685,0.770392491048384
-79.986039,37.778143,0.027862446621763043
-79.408071,36.583334,0.06940196244955579
-77.535975,36.696182,0.5101444053357737
-77.299025,38.853183,0.6612268297632521
-77.175603,38.884722,0.519423122361197
-76.941396,36.684014,0.37109797214789253
-77.486658,38.299272,0.31133855028374907
-80.914308,36.66564,0.004429679508410231
-76.297149,37.04803,0.8372108791298043
-78.873303,38.436255,0.0864975291772592
-77.298944,37.29101,0.6717870849638014
-79.44432,37.782332,0.01005302712823548
-79.195458,37.399016,0.24855662309444101
-77.484536,38.747172,0.6380417674153586
-77.448767,38.768945,0.5047701738371069
-79.863647,36.683527,0.009982123177069991
-76.521968,37.076166,0.8185453921075174
-76.244641,36.923015,0.9331450178592946
-82.625996,36.931549,0.0002761675303836491
-77.392368,37.20473,0.6872916767191718
-76.303534,37.12836,0.7849491767983535
-76.356307,36.859623,1.1530028566013115
-80.559147,37.120119,0.07259512936243714
-77.476009,37.531399,1.1345745389353947
-79.958174,37.278458,1.1696272458804873
-80.055241,37.285333,0.7984687162209438
-79.061501,38.158056,0.004106601070878483
-76.634781,36.697157,0.4422180744529327
-76.025209,36.779985,0.3028884307818175
-78.90142,38.067157,0.01950435317199024
-76.708193,37.269481,0.393540514599349
-78.176356,39.173869,4.1982744377718255
-85.28138,37.105559,0.00019689261511589217
-86.192458,36.75077,0.0014481609173539259
-84.986417,38.005396,0.05734839653607366
-89.010367,37.051323,1.921723507582192e-06
-85.925162,36.963671,2.8354135745046815e-05
-83.737641,38.152249,0.0403276051662063
-83.681046,36.72268,0.06957326312148011
-84.731431,38.974595,4.045258743911493
-84.20986,38.202562,0.09019590369339889
-82.681406,38.360004,0.13613674338218076
-84.868352,37.618104,0.010454199550385406
-84.115235,38.680365,1.824399323326752
-83.28304,37.506632,0.1431527389843819
-86.432919,37.777988,3.379264019439687e-07
-85.702641,37.969928,0.009776991640959042
-86.682471,37.207013,0.0014469518044240286
-87.870509,37.148642,0.008343751515960559
-88.274086,36.620978,0.0001708562026681255
-84.379583,38.946981,4.053219775520623
-88.975757,36.857726,1.0097647685413453e-05
-85.124024,38.668394,0.6711703218650532
-83.048796,38.309549,0.0798466594998647
-84.92822,37.321962,0.00027310287175852393
-87.492986,36.892059,0.0001628759212638288
-84.144974,37.970133,0.024763337718473024
-83.718433,37.157317,0.00040945491583569045
-85.136098,36.727258,9.322003873356625e-05
-88.10501,37.358149,0.007518684177349458
-85.393507,36.784224,2.0215041854837435e-05
-87.087139,37.731671,0.0005985195363687665
-86.218015,37.227514,0.0014147090472102794
-83.097209,38.115438,0.08731245305861801
-83.963983,37.692449,0.007828191938225459
-84.458274,38.040676,0.08079415815823304
-83.706152,38.368431,0.2633212541156494
-82.743361,37.559878,0.056828512995787145
-84.868786,38.234919,0.19849784027552894
-89.187659,36.552511,5.2405014404392775e-08
-84.862153,38.760103,0.9924624326302629
-84.545856,37.630162,0.014141409811662982
-84.625927,38.64916,0.964888635756347
-88.649897,36.723344,0.0006892023814941209
-86.344011,37.458577,2.7796749234231158e-05
-85.561403,37.269637,0.0008138728663754773
-82.93382,38.563562,0.14971310009557467
-86.792761,37.843325,6.579324199491508e-06
-85.963183,37.695836,0.0001549298826826517
-83.221497,36.859223,2.8909211157084694e-05
-84.334131,38.444578,0.3365565816432601
-85.8791,37.316435,0.00019208350470097593
-87.572577,37.792542,0.006407858124921448
-85.11989,38.451585,0.2035487980359637
-88.972084,36.675896,8.281212281116433e-06
-87.542196,37.31107,0.025843975777212376
-84.020576,37.403458,0.00879186176807763
-85.657624,38.189532,0.18458759623940213
-84.58396,37.873291,0.02739422262919878
-82.830639,37.84926,0.069305938310263
-84.533438,38.930503,3.909929430921012
-82.945724,37.359724,0.012916581768767104
-83.85563,36.887476,0.00679398187209088
-85.696841,37.544462,0.006459926023806794
